Format Version,1.23,Take Name,Take 2024-01-10 11.43.30 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-10 11.43.30.991 ,Total Frames in Take,5832,Total Exported Frames,5832,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001
,ID,"3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
250,2.500000,-0.001219,0.004413,0.007467,-0.999962,37.489883,688.006836,170.964447
251,2.510000,-0.002086,0.003826,0.007995,-0.999959,37.443687,688.106323,170.898651
252,2.520000,-0.002127,0.004086,0.008179,-0.999956,37.448391,688.098572,170.885803
253,2.530000,-0.001307,0.004250,0.007534,-0.999962,37.489193,688.006348,170.981812
254,2.540000,-0.001229,0.004683,0.007644,-0.999959,37.497288,688.012024,170.966476
255,2.550000,-0.002175,0.003649,0.007832,-0.999960,37.434235,688.089661,170.902710
256,2.560000,-0.002121,0.004113,0.007989,-0.999957,37.451035,688.088501,170.889130
257,2.570000,-0.002257,0.003943,0.007836,-0.999959,37.440548,688.093384,170.903564
258,2.580000,-0.002130,0.003896,0.008002,-0.999958,37.448910,688.100037,170.891312
259,2.590000,-0.000920,0.004870,0.007902,-0.999957,37.522507,687.996887,170.936081
260,2.600000,-0.002093,0.003971,0.007629,-0.999961,37.447083,688.098206,170.909363
261,2.610000,-0.001123,0.004419,0.007460,-0.999962,37.490864,688.005127,170.963486
262,2.620000,-0.001015,0.004633,0.007675,-0.999959,37.497189,688.015259,170.938705
263,2.630000,-0.002119,0.003774,0.007935,-0.999959,37.434963,688.097534,170.888580
264,2.640000,-0.002170,0.003854,0.007740,-0.999960,37.448685,688.103699,170.899261
265,2.650000,-0.001428,0.004416,0.007516,-0.999961,37.487862,688.004639,170.988922
266,2.660000,-0.001132,0.004444,0.007674,-0.999960,37.493549,688.022583,170.953476
267,2.670000,-0.001136,0.004425,0.007576,-0.999961,37.488617,688.016479,170.960785
268,2.680000,-0.001995,0.003961,0.007971,-0.999958,37.452282,688.097290,170.885300
269,2.690000,-0.002087,0.003604,0.008053,-0.999959,37.420475,688.110474,170.889053
270,2.700000,-0.001198,0.004657,0.007741,-0.999959,37.502121,688.013855,170.951767
271,2.710000,-0.002003,0.003871,0.007883,-0.999959,37.438740,688.095581,170.897446
272,2.720000,-0.001348,0.004299,0.007662,-0.999960,37.488682,688.009888,170.972107
273,2.730000,-0.002094,0.004207,0.007822,-0.999958,37.467930,688.100098,170.900024
274,2.740000,-0.001143,0.004504,0.007725,-0.999959,37.499615,688.006836,170.955048
275,2.750000,-0.001049,0.004768,0.007701,-0.999959,37.506050,688.019592,170.948242
276,2.760000,-0.001194,0.004356,0.007665,-0.999960,37.496082,688.016785,170.957535
277,2.770000,-0.002230,0.003667,0.007661,-0.999961,37.444412,688.086365,170.924789
278,2.780000,-0.001103,0.004382,0.007530,-0.999961,37.492256,688.000305,170.960205
279,2.790000,-0.001245,0.004196,0.007400,-0.999963,37.481926,688.016296,170.969177
280,2.800000,-0.002045,0.003755,0.008062,-0.999958,37.442070,688.092224,170.901627
281,2.810000,-0.002027,0.003628,0.008057,-0.999959,37.427303,688.095581,170.886826
282,2.820000,-0.002258,0.003635,0.007596,-0.999962,37.441261,688.093567,170.914276
283,2.830000,-0.001271,0.004473,0.007564,-0.999961,37.487556,688.011108,170.962280
284,2.840000,-0.001081,0.004433,0.007664,-0.999960,37.495789,688.012329,170.958542
285,2.850000,-0.001290,0.004401,0.007588,-0.999961,37.495102,687.999939,170.975204
286,2.860000,-0.002288,0.003476,0.007741,-0.999961,37.426243,688.095215,170.916290
287,2.870000,-0.001112,0.004415,0.007738,-0.999960,37.498634,688.010803,170.960876
288,2.880000,-0.001138,0.004730,0.007691,-0.999959,37.494595,688.019714,170.941986
289,2.890000,-0.001390,0.003959,0.007343,-0.999964,37.477566,687.997864,170.998795
290,2.900000,-0.001053,0.004621,0.007718,-0.999959,37.503296,688.019104,170.943298
291,2.910000,-0.001218,0.004441,0.007651,-0.999960,37.489002,688.013367,170.960510
292,2.920000,-0.002164,0.003792,0.007931,-0.999959,37.441357,688.087158,170.909500
293,2.930000,-0.001083,0.004417,0.007660,-0.999960,37.493385,688.020874,170.948792
294,2.940000,-0.001277,0.004407,0.007613,-0.999960,37.494667,688.013733,170.981934
295,2.950000,-0.001196,0.004635,0.007739,-0.999959,37.498699,688.024719,170.952225
296,2.960000,-0.001253,0.004494,0.007593,-0.999960,37.491146,688.026855,170.965561
297,2.970000,-0.001127,0.004307,0.007450,-0.999962,37.487556,687.998657,170.964523
298,2.980000,-0.002164,0.003689,0.008409,-0.999956,37.407909,688.115417,170.885681
299,2.990000,-0.001217,0.004331,0.007479,-0.999962,37.488503,688.001343,170.970978
300,3.000000,-0.001388,0.004570,0.007580,-0.999960,37.495621,688.015015,170.973358
301,3.010000,-0.002128,0.003967,0.007934,-0.999958,37.445557,688.098938,170.892502
302,3.020000,-0.001211,0.004349,0.007564,-0.999961,37.482430,688.025818,170.960754
303,3.030000,-0.001155,0.004587,0.007614,-0.999960,37.495811,688.030151,170.959122
304,3.040000,-0.001132,0.004357,0.007433,-0.999962,37.489548,688.001770,170.968262
305,3.050000,-0.001011,0.004748,0.007701,-0.999959,37.503387,688.006104,170.940811
306,3.060000,-0.001318,0.003529,0.007802,-0.999963,37.434605,688.009277,170.982803
307,3.070000,-0.001083,0.004690,0.007708,-0.999959,37.498459,688.007202,170.945984
308,3.080000,-0.001176,0.003651,0.007953,-0.999961,37.439991,688.015869,170.957642
309,3.090000,-0.001345,0.004354,0.007503,-0.999961,37.480091,688.011169,170.968750
310,3.100000,-0.002733,0.004937,0.007896,-0.999953,37.434566,688.059509,170.919373
311,3.110000,-0.002139,0.003685,0.007955,-0.999959,37.438313,688.089966,170.904480
312,3.120000,-0.001188,0.004460,0.007738,-0.999959,37.498207,688.020081,170.959534
313,3.130000,-0.002210,0.004164,0.007983,-0.999957,37.457069,688.099854,170.883804
314,3.140000,-0.001008,0.004687,0.007715,-0.999959,37.501404,688.022827,170.946655
315,3.150000,-0.001249,0.004526,0.007590,-0.999960,37.497971,688.007202,170.965302
316,3.160000,-0.001175,0.004508,0.007597,-0.999960,37.503227,688.011902,170.961075
317,3.170000,-0.001416,0.004213,0.007526,-0.999962,37.481403,688.014771,170.986801
318,3.180000,-0.001161,0.004575,0.007620,-0.999960,37.489342,688.014832,170.956940
319,3.190000,-0.001205,0.004727,0.007806,-0.999958,37.500626,688.022949,170.951248
320,3.200000,-0.002037,0.004065,0.007917,-0.999958,37.460548,688.101929,170.888168
321,3.210000,-0.002205,0.003761,0.007799,-0.999960,37.434769,688.097229,170.915268
322,3.220000,-0.001226,0.004595,0.007768,-0.999959,37.494389,688.014832,170.956726
323,3.230000,-0.001182,0.004550,0.007635,-0.999960,37.498516,688.014465,170.956161
324,3.240000,-0.002046,0.004225,0.007942,-0.999958,37.456039,688.107483,170.866806
325,3.250000,-0.001358,0.004513,0.007588,-0.999960,37.489399,688.015015,170.969543
326,3.260000,-0.002181,0.003786,0.008069,-0.999958,37.443321,688.100281,170.901962
327,3.270000,-0.001199,0.004544,0.007689,-0.999959,37.489990,688.011475,170.953598
328,3.280000,-0.002131,0.003815,0.007838,-0.999960,37.446739,688.103821,170.901443
329,3.290000,-0.002134,0.003783,0.007942,-0.999959,37.436790,688.097107,170.888535
330,3.300000,-0.001078,0.004782,0.007676,-0.999959,37.492714,688.019165,170.940826
331,3.310000,-0.001341,0.004332,0.007592,-0.999961,37.494076,688.013611,170.977356
332,3.320000,-0.001124,0.004639,0.007893,-0.999958,37.516937,687.987915,170.959625
333,3.330000,-0.001228,0.004411,0.007499,-0.999961,37.490891,688.007568,170.966125
334,3.340000,-0.001106,0.004562,0.007810,-0.999958,37.509792,688.023987,170.943588
335,3.350000,-0.001242,0.004472,0.007556,-0.999961,37.492233,688.011963,170.963455
336,3.360000,-0.002072,0.004335,0.007882,-0.999957,37.461334,688.092529,170.886917
337,3.370000,-0.001142,0.004666,0.007780,-0.999958,37.501575,688.019348,170.945496
338,3.380000,-0.001319,0.004316,0.007663,-0.999960,37.486866,688.011292,170.976471
339,3.390000,-0.001083,0.004818,0.007556,-0.999959,37.499374,688.011292,170.947083
340,3.400000,-0.001212,0.004438,0.007527,-0.999961,37.488644,688.020264,170.965546
341,3.410000,-0.001204,0.004633,0.007635,-0.999959,37.494728,688.017151,170.960220
342,3.420000,-0.001141,0.004516,0.007800,-0.999959,37.499035,688.020569,170.950089
343,3.430000,-0.001980,0.003987,0.008257,-0.999956,37.454613,688.110840,170.879990
344,3.440000,-0.001123,0.003765,0.007966,-0.999961,37.445072,688.015015,170.963394
345,3.450000,-0.001293,0.004479,0.007602,-0.999960,37.491943,688.009460,170.974411
346,3.460000,-0.002118,0.004057,0.007679,-0.999960,37.443798,688.103577,170.885513
347,3.470000,-0.001154,0.004293,0.007604,-0.999961,37.493614,688.014954,170.971008
348,3.480000,-0.001202,0.004400,0.007512,-0.999961,37.489498,688.013855,170.965073
349,3.490000,-0.001244,0.004521,0.007685,-0.999959,37.493225,688.012451,170.961182
350,3.500000,-0.001260,0.004500,0.007627,-0.999960,37.494614,688.002930,170.974442
351,3.510000,-0.001149,0.004371,0.007614,-0.999961,37.483826,688.019409,170.959045
352,3.520000,-0.002209,0.003823,0.007861,-0.999959,37.440979,688.091675,170.901672
353,3.530000,-0.001474,0.004217,0.007563,-0.999961,37.489590,688.008972,170.994080
354,3.540000,-0.001088,0.004312,0.007495,-0.999962,37.479702,688.014832,170.950302
355,3.550000,-0.002145,0.003795,0.008296,-0.999956,37.421299,688.113647,170.876678
356,3.560000,-0.001183,0.004484,0.007680,-0.999960,37.494152,688.021362,170.957352
357,3.570000,-0.002354,0.003396,0.007676,-0.999962,37.429325,688.090515,170.924911
358,3.580000,-0.002196,0.003954,0.007629,-0.999961,37.442993,688.102051,170.900360
359,3.590000,-0.002079,0.003659,0.007946,-0.999960,37.429554,688.090332,170.891220
360,3.600000,-0.001245,0.004416,0.007659,-0.999960,37.487087,688.011719,170.963303
361,3.610000,-0.001269,0.004307,0.007521,-0.999962,37.489536,688.007263,170.973145
362,3.620000,-0.001255,0.004155,0.008233,-0.999957,37.462231,688.030029,170.966003
363,3.630000,-0.001228,0.004159,0.007441,-0.999963,37.483028,688.015198,170.974274
364,3.640000,-0.001195,0.004492,0.007664,-0.999960,37.498142,688.010010,170.964111
365,3.650000,-0.001087,0.004521,0.007636,-0.999960,37.498463,688.022583,170.950394
366,3.660000,-0.001423,0.004285,0.007507,-0.999962,37.486397,687.999451,170.987701
367,3.670000,-0.001199,0.004315,0.007665,-0.999961,37.501217,688.007568,170.969894
368,3.680000,-0.001241,0.004642,0.007676,-0.999959,37.486565,688.020935,170.948517
369,3.690000,-0.002195,0.003527,0.007852,-0.999961,37.434402,688.090271,170.916336
370,3.700000,-0.002076,0.003884,0.007819,-0.999960,37.442352,688.090698,170.892914
371,3.710000,-0.001192,0.004304,0.007416,-0.999963,37.485569,687.995483,170.973236
372,3.720000,-0.002065,0.003833,0.007965,-0.999959,37.445694,688.094055,170.884384
373,3.730000,-0.001112,0.004422,0.007641,-0.999960,37.494385,688.016235,170.953812
374,3.740000,-0.001343,0.004186,0.007505,-0.999962,37.487167,688.017029,170.977859
375,3.750000,-0.001997,0.004012,0.007856,-0.999959,37.450916,688.096741,170.889252
376,3.760000,-0.002173,0.003874,0.007937,-0.999959,37.450211,688.102112,170.895828
377,3.770000,-0.002001,0.003840,0.007876,-0.999960,37.438511,688.083130,170.898590
378,3.780000,-0.001317,0.004223,0.007469,-0.999962,37.482452,688.007568,170.971695
379,3.790000,-0.001060,0.004262,0.007627,-0.999961,37.496964,688.011353,170.961182
380,3.800000,-0.002303,0.003950,0.007608,-0.999961,37.453854,688.097107,170.915268
381,3.810000,-0.001131,0.004591,0.007588,-0.999960,37.498592,688.007935,170.948883
382,3.820000,-0.001155,0.004462,0.007635,-0.999960,37.495014,688.015137,170.962387
383,3.830000,-0.002174,0.004125,0.007823,-0.999959,37.453667,688.097351,170.896286
384,3.840000,-0.002317,0.003433,0.007696,-0.999962,37.435116,688.099854,170.927780
385,3.850000,-0.002083,0.004226,0.007909,-0.999958,37.455479,688.098450,170.881790
386,3.860000,-0.002095,0.003780,0.008009,-0.999959,37.439575,688.101990,170.890228
387,3.870000,-0.001227,0.004464,0.007606,-0.999960,37.493862,688.005066,170.968323
388,3.880000,-0.002123,0.003722,0.007959,-0.999959,37.440018,688.090210,170.902328
389,3.890000,-0.001436,0.004261,0.007419,-0.999962,37.483791,688.005859,170.982391
390,3.900000,-0.002099,0.003480,0.008143,-0.999959,37.425304,688.101868,170.906113
391,3.910000,-0.001274,0.004363,0.007547,-0.999961,37.489231,688.002136,170.975266
392,3.920000,-0.001222,0.004534,0.007592,-0.999960,37.490395,688.014954,170.955246
393,3.930000,-0.001275,0.004368,0.007568,-0.999961,37.487267,688.019775,170.965240
394,3.940000,-0.001209,0.004372,0.007462,-0.999962,37.489864,688.009583,170.969604
395,3.950000,-0.002107,0.003767,0.007868,-0.999960,37.437599,688.092102,170.900284
396,3.960000,-0.001224,0.004525,0.007588,-0.999960,37.486519,688.014709,170.963211
397,3.970000,-0.002164,0.003825,0.007718,-0.999961,37.423527,688.099365,170.901077
398,3.980000,-0.002139,0.003882,0.007803,-0.999960,37.426327,688.085510,170.892288
399,3.990000,-0.001245,0.004360,0.007311,-0.999963,37.450298,688.003906,170.982483
400,4.000000,-0.001170,0.004447,0.007454,-0.999962,37.435059,688.002930,170.967651
401,4.010000,-0.001165,0.004616,0.007445,-0.999961,37.407894,688.029663,170.964096
402,4.020000,-0.001500,0.005048,0.007350,-0.999959,37.368126,688.002563,170.978851
403,4.030000,-0.001966,0.005181,0.008596,-0.999948,37.235542,687.965454,170.984772
404,4.040000,-0.001726,0.005365,0.008549,-0.999948,37.207272,687.970947,170.959930
405,4.050000,-0.002182,0.002311,0.012005,-0.999923,36.913658,688.055664,170.862000
406,4.060000,-0.001520,0.004468,0.008584,-0.999952,37.077656,688.008301,170.959442
407,4.070000,-0.002340,0.002220,0.011466,-0.999929,36.775654,688.051758,170.884018
408,4.080000,-0.002648,0.002496,0.011361,-0.999929,36.693558,688.058105,170.891724
409,4.090000,-0.002620,0.003575,0.011579,-0.999923,36.634552,688.061035,170.872711
410,4.100000,-0.002748,0.003699,0.011526,-0.999923,36.572815,688.053223,170.886856
411,4.110000,-0.002631,0.003928,0.011395,-0.999924,36.509594,688.055664,170.888657
412,4.120000,-0.002235,0.002553,0.011008,-0.999934,36.469734,688.100769,170.892380
413,4.130000,-0.002250,0.003019,0.011021,-0.999932,36.445625,688.092468,170.887283
414,4.140000,-0.002596,0.003929,0.011254,-0.999926,36.362679,688.045105,170.893188
415,4.150000,-0.002631,0.004379,0.011216,-0.999924,36.331497,688.039795,170.906647
416,4.160000,-0.002379,0.003153,0.010614,-0.999936,36.289101,688.091125,170.907669
417,4.170000,-0.002193,0.003720,0.010860,-0.999932,36.241840,688.089722,170.892075
418,4.180000,-0.002748,0.003853,0.010346,-0.999935,36.122616,688.063477,170.919891
419,4.190000,-0.002590,0.004769,0.010193,-0.999933,36.072334,688.072876,170.914673
420,4.200000,-0.002740,0.003955,0.010126,-0.999937,35.949631,688.086182,170.933792
421,4.210000,-0.002496,0.004592,0.010295,-0.999933,35.877323,688.073059,170.916000
422,4.220000,-0.002731,0.004992,0.010094,-0.999933,35.775909,688.064514,170.931198
423,4.230000,-0.002215,0.006692,0.011289,-0.999911,35.798119,688.038269,170.893295
424,4.240000,-0.002463,0.007035,0.010668,-0.999915,35.706295,688.025574,170.913803
425,4.250000,-0.002708,0.007622,0.010537,-0.999912,35.584663,688.012817,170.927612
426,4.260000,-0.002611,0.007467,0.010120,-0.999918,35.473034,687.995544,170.944839
427,4.270000,-0.004724,0.000827,0.004719,-0.999977,34.807949,688.533264,171.063110
428,4.280000,-0.005547,-0.002033,0.002009,-0.999981,34.657539,688.230286,171.304016
429,4.290000,-0.003567,0.002302,0.002112,-0.999989,34.650753,688.477173,171.138519
430,4.300000,-0.004453,0.001247,0.001515,-0.999988,34.566555,688.354187,171.300171
431,4.310000,-0.004606,0.001461,0.001443,-0.999987,34.418163,688.337036,171.311920
432,4.320000,-0.004454,0.001310,0.001485,-0.999988,34.256420,688.332886,171.299133
433,4.330000,-0.004052,0.001090,0.000871,-0.999991,34.093353,688.329163,171.284027
434,4.340000,-0.004065,0.000904,0.000914,-0.999991,33.937424,688.326477,171.304642
435,4.350000,-0.004313,0.001439,0.001239,-0.999989,33.709854,688.336121,171.266144
436,4.360000,-0.004477,0.002195,0.000903,-0.999987,33.560001,688.323364,171.291916
437,4.370000,-0.004528,0.002984,0.001003,-0.999985,33.378448,688.351685,171.269852
438,4.380000,-0.004288,0.002542,0.002252,-0.999985,33.131176,688.490906,171.187851
439,4.390000,-0.004460,0.001772,0.001592,-0.999987,32.975815,688.326904,171.269409
440,4.400000,-0.004487,0.002560,0.001724,-0.999985,32.802799,688.468445,171.209808
441,4.410000,-0.004574,0.003251,0.001576,-0.999983,32.620743,688.451050,171.214813
442,4.420000,-0.000625,0.004182,0.000314,-0.999991,32.527290,688.026672,170.983948
443,4.430000,-0.001358,0.004786,0.000634,-0.999987,32.313206,688.201538,171.013153
444,4.440000,-0.000661,0.004357,0.000135,-0.999990,32.080879,688.175415,170.955734
445,4.450000,-0.000321,0.003873,-0.001110,-0.999992,31.877932,688.018250,171.007278
446,4.460000,0.000936,0.003801,-0.001842,-0.999991,31.697351,687.998474,170.926315
447,4.470000,0.000890,0.004044,-0.002322,-0.999989,31.501535,687.987366,170.932190
448,4.480000,0.001094,0.003757,-0.002637,-0.999989,31.322393,688.011475,170.921951
449,4.490000,0.000779,0.003442,-0.003560,-0.999987,31.070971,687.985779,170.971207
450,4.500000,0.000728,0.004039,-0.003781,-0.999985,30.881924,687.955139,170.973160
451,4.510000,0.000474,0.004255,-0.004441,-0.999981,30.634495,687.958679,171.008743
452,4.520000,0.000165,0.005061,-0.003504,-0.999981,30.319275,687.954102,170.974792
453,4.530000,-0.000177,0.005508,-0.003870,-0.999977,30.092518,687.952087,171.023926
454,4.540000,-0.000475,0.006125,-0.003748,-0.999974,29.863691,687.886658,171.041779
455,4.550000,0.000304,0.000801,-0.000465,-1.000000,29.329348,687.996277,170.896286
456,4.560000,0.000219,0.001561,-0.000840,-0.999998,29.098801,687.988159,170.890045
457,4.570000,0.000132,0.002223,-0.001108,-0.999997,28.923635,687.986633,170.926865
458,4.580000,-0.000070,0.002128,-0.002043,-0.999996,28.641304,687.966675,170.951370
459,4.590000,-0.000292,0.002272,-0.002571,-0.999994,28.389582,687.969727,170.961761
460,4.600000,0.000076,0.003405,-0.002763,-0.999990,28.186584,687.960449,170.945160
461,4.610000,-0.000118,0.002834,-0.004045,-0.999988,27.944969,687.935425,171.002823
462,4.620000,-0.000153,0.003394,-0.004440,-0.999984,27.694433,687.986328,170.990967
463,4.630000,-0.000534,0.004914,-0.005296,-0.999974,27.438759,687.950806,171.041077
464,4.640000,-0.005345,0.007542,-0.002888,-0.999953,27.188070,688.343689,171.217178
465,4.650000,-0.005734,0.007676,-0.002993,-0.999950,26.930147,688.343628,171.234619
466,4.660000,-0.001045,0.006339,-0.006277,-0.999960,26.627163,687.965271,171.083359
467,4.670000,-0.001520,0.007724,-0.006452,-0.999948,26.400494,687.902649,171.112411
468,4.680000,-0.007865,-0.003502,-0.013784,-0.999868,25.656490,687.853455,171.839294
469,4.690000,-0.008721,-0.005614,-0.015534,-0.999826,25.298485,687.834839,171.986816
470,4.700000,-0.005965,0.003030,-0.010704,-0.999920,25.118504,688.456665,171.421295
471,4.710000,-0.005829,0.002429,-0.011230,-0.999917,24.835913,688.442627,171.438934
472,4.720000,-0.005515,-0.000998,-0.008707,-0.999946,24.317852,688.427307,171.420349
473,4.730000,-0.004335,0.004721,-0.013360,-0.999890,24.398701,688.275391,171.637466
474,4.740000,-0.005686,0.004043,-0.011895,-0.999905,23.851938,688.341492,171.558228
475,4.750000,-0.004686,0.003993,-0.012564,-0.999902,23.496906,688.296021,171.491165
476,4.760000,-0.004986,0.003588,-0.012610,-0.999902,23.179115,688.268555,171.529343
477,4.770000,-0.004707,0.003465,-0.012999,-0.999898,22.898903,688.303711,171.528809
478,4.780000,-0.001099,0.004098,-0.014404,-0.999887,22.566301,688.083008,171.264130
479,4.790000,-0.001419,0.003817,-0.014888,-0.999881,22.251156,688.061340,171.307205
480,4.800000,-0.004632,0.001963,-0.014935,-0.999876,21.839958,688.118225,171.633057
481,4.810000,-0.001320,0.003857,-0.014982,-0.999880,21.555027,688.021301,171.333420
482,4.820000,-0.000496,0.002992,-0.016487,-0.999860,21.199297,687.846313,171.362885
483,4.830000,-0.001866,0.005451,-0.016242,-0.999852,20.801874,687.987854,171.346100
484,4.840000,-0.001752,0.005100,-0.016584,-0.999848,20.390577,687.971924,171.353668
485,4.850000,0.000117,0.004840,-0.018224,-0.999822,20.044443,687.757996,171.274246
486,4.860000,-0.002712,0.004517,-0.017603,-0.999831,19.690290,688.002014,171.493378
487,4.870000,-0.003140,0.005284,-0.017701,-0.999824,19.340593,687.982239,171.516800
488,4.880000,-0.003212,0.004809,-0.017845,-0.999824,18.985725,687.949768,171.534210
489,4.890000,-0.003610,0.001132,-0.014893,-0.999882,18.366777,687.988403,171.482880
490,4.900000,-0.004379,0.003502,-0.013469,-0.999894,18.096382,688.085327,171.467148
491,4.910000,-0.006046,-0.007195,-0.023600,-0.999677,17.234798,687.627563,172.024582
492,4.920000,-0.006586,-0.005729,-0.024173,-0.999670,16.846724,687.620911,172.049438
493,4.930000,-0.006625,-0.005957,-0.025218,-0.999642,16.464584,687.597412,172.087082
494,4.940000,-0.007142,-0.006229,-0.026258,-0.999610,16.102531,687.566345,172.155731
495,4.950000,-0.007465,-0.005916,-0.027437,-0.999578,15.718149,687.545776,172.199890
496,4.960000,-0.007415,-0.005935,-0.028869,-0.999538,15.373170,687.536987,172.270493
497,4.970000,-0.007778,-0.006478,-0.030518,-0.999483,14.938136,687.502197,172.351166
498,4.980000,-0.009454,0.000430,-0.025343,-0.999634,14.719977,687.961182,172.202606
499,4.990000,-0.013674,0.005202,-0.020555,-0.999682,14.517377,688.112183,172.471558
500,5.000000,-0.013992,0.005899,-0.020948,-0.999665,14.107933,688.110291,172.547974
501,5.010000,-0.014171,0.004747,-0.022419,-0.999637,13.688215,688.050537,172.623154
502,5.020000,-0.014542,0.005077,-0.022386,-0.999631,13.238780,688.031738,172.612305
503,5.030000,-0.002100,0.003886,-0.028312,-0.999589,12.558700,687.738342,171.670639
504,5.040000,-0.003049,0.005486,-0.027515,-0.999602,12.155557,687.828491,171.685760
505,5.050000,-0.002195,0.004945,-0.028817,-0.999570,11.686278,687.825867,171.643692
506,5.060000,-0.002458,0.006491,-0.028772,-0.999562,11.194172,687.802734,171.635788
507,5.070000,-0.002004,0.006378,-0.029222,-0.999551,10.672383,687.763733,171.617706
508,5.080000,-0.001867,0.006226,-0.029560,-0.999542,10.246882,687.747925,171.636017
509,5.090000,-0.007105,0.001766,-0.032149,-0.999456,9.576521,687.776733,172.191818
510,5.100000,-0.018179,0.025305,-0.054981,-0.998001,10.674545,688.202454,172.052612
511,5.110000,-0.007313,0.001613,-0.033066,-0.999425,8.711757,687.727600,172.270325
512,5.120000,-0.007590,0.001873,-0.034496,-0.999374,8.216235,687.730286,172.276184
513,5.130000,-0.008088,0.002210,-0.035500,-0.999335,7.669678,687.639160,172.333786
514,5.140000,-0.011652,0.003323,-0.034028,-0.999347,7.268308,687.724731,172.607819
515,5.150000,-0.012046,-0.001124,-0.030881,-0.999450,6.496293,687.726196,172.536011
516,5.160000,-0.012439,0.000105,-0.031815,-0.999416,6.070554,687.700378,172.565475
517,5.170000,-0.012880,0.000591,-0.032404,-0.999392,5.661604,687.678101,172.632629
518,5.180000,-0.009719,-0.010797,-0.044350,-0.998911,4.745772,686.997620,172.814835
519,5.190000,-0.010344,-0.010033,-0.045907,-0.998842,4.237280,686.954163,172.888412
520,5.200000,-0.011328,-0.008071,-0.046927,-0.998802,3.777450,686.893188,172.939774
521,5.210000,-0.014356,0.004333,-0.037902,-0.999169,3.825055,687.450378,172.924454
522,5.220000,-0.014558,0.003128,-0.036991,-0.999205,3.288116,687.409973,172.988892
523,5.230000,-0.014408,0.002748,-0.037539,-0.999188,2.795347,687.365112,172.994980
524,5.240000,-0.014504,0.002192,-0.038807,-0.999139,2.281506,687.333496,173.056076
525,5.250000,,,,,,,
526,5.260000,-0.005782,-0.003649,-0.050393,-0.998706,0.758268,686.655884,172.709061
527,5.270000,-0.016617,0.018632,-0.072645,-0.997045,1.772024,686.773621,172.481339
528,5.280000,-0.006769,0.002369,-0.048694,-0.998788,-0.331114,687.117859,172.450180
529,5.290000,-0.007505,-0.000330,-0.048967,-0.998772,-0.871831,686.899353,172.638016
530,5.300000,-0.007022,-0.002166,-0.049774,-0.998734,-1.438640,686.870605,172.648453
531,5.310000,-0.007231,-0.001692,-0.050632,-0.998690,-1.977466,686.828857,172.685837
532,5.320000,-0.008464,0.000336,-0.051852,-0.998619,-2.557492,686.737976,172.795746
533,5.330000,,,,,,,
534,5.340000,-0.007322,0.000227,-0.055407,-0.998437,-3.627910,686.321533,172.829987
535,5.350000,-0.008524,0.000604,-0.054744,-0.998464,-4.193769,686.532715,172.880875
536,5.360000,-0.007824,-0.006650,-0.053567,-0.998511,-5.128978,686.336670,172.822464
537,5.370000,,,,,,,
538,5.380000,-0.008978,-0.002181,-0.055596,-0.998411,-6.192057,686.237000,172.897263
539,5.390000,-0.024740,0.022709,-0.068629,-0.997077,-4.984493,686.635071,173.155533
